id,host_neighbourhood,neighbourhood_cleansed,latitude,longitude,property_type,room_type,accommodates,bathrooms,bedrooms,beds,price,weekly_price,monthly_price,security_deposit,cleaning_fee,guests_included,extra_people,minimum_nights,maximum_nights,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value
10912441,Mission District,Mission,37.75791863,-122.4113424,Apartment,Entire home/apt,2,1,0,1,$160.00 ,,,,$75.00 ,1,$40.00 ,1,1125,95,10,10,10,10,10,9
1655446,Noe Valley,Mission,37.75292236,-122.4231987,House,Entire home/apt,6,2.5,4,5,$539.00 ,,,"$1,200.00 ",$300.00 ,4,$100.00 ,4,1125,94,10,10,10,10,10,9
279184,Mission District,Mission,37.75290497,-122.4155266,Apartment,Entire home/apt,6,2,3,4,$450.00 ,,,$500.00 ,,4,$0.00 ,4,365,100,10,9,10,10,9,10
10945139,Mission District,Mission,37.77087834,-122.4234169,Apartment,Entire home/apt,4,2,2,2,$254.00 ,,,,$99.00 ,4,$0.00 ,1,30,100,10,10,10,10,10,10
12796052,Mission District,Mission,37.75458204,-122.4079321,Condominium,Private room,2,1,1,1,$120.00 ,,,$200.00 ,$30.00 ,1,$0.00 ,1,1125,,,,,,,
16220303,,Mission,37.74953129,-122.4182832,Apartment,Entire home/apt,2,1,1,1,$133.00 ,,,$100.00 ,,1,$0.00 ,1,90,100,10,10,10,10,10,10
17285258,,Mission,37.75846624,-122.4125109,House,Entire home/apt,5,1,2,2,$180.00 ,,,$175.00 ,$40.00 ,1,$0.00 ,1,1125,94,10,10,10,10,10,10
4767863,Mission District,Mission,37.76036125,-122.423686,Apartment,Entire home/apt,2,1,1,1,$385.00 ,,,$500.00 ,$75.00 ,1,$35.00 ,1,1125,98,10,9,10,10,10,9
10911819,Mission District,Mission,37.75829873,-122.4125742,Loft,Private room,2,1,1,1,$249.00 ,,,$500.00 ,$65.00 ,2,$65.00 ,3,1125,,,,,,,
9188704,Mission District,Mission,37.75390197,-122.4134623,Bed & Breakfast,Private room,2,1.5,1,1,$165.00 ,,,,,1,$25.00 ,7,30,,,,,,,
7074753,Balboa Terrace,West of Twin Peaks,37.73826776,-122.4623841,House,Entire home/apt,8,2.5,4,5,$600.00 ,"$3,600.00 ",,$500.00 ,$200.00 ,1,$50.00 ,1,1125,100,10,10,10,10,10,10
5785631,Inner Sunset,West of Twin Peaks,37.74857475,-122.4694161,House,Private room,2,1,1,1,$100.00 ,,,,,1,$0.00 ,1,1125,,,,,,,
13497122,,West of Twin Peaks,37.73022812,-122.4581135,Apartment,Entire home/apt,4,1,2,2,$200.00 ,,,$500.00 ,$60.00 ,1,$0.00 ,2,1125,100,10,10,10,10,10,10
16675371,Balboa Terrace,West of Twin Peaks,37.72839788,-122.4589381,Apartment,Entire home/apt,3,1,1,3,$115.00 ,,,,$70.00 ,2,$20.00 ,6,31,100,10,10,10,10,10,10
2126868,Balboa Terrace,West of Twin Peaks,37.7337658,-122.4642904,House,Private room,1,3,1,1,$59.00 ,$425.00 ,"$1,395.00 ",$500.00 ,$43.00 ,1,$40.00 ,1,35,91,9,9,10,10,9,9
14774613,Balboa Terrace,West of Twin Peaks,37.72548701,-122.4582692,House,Entire home/apt,3,1,2,2,$200.00 ,,,,$60.00 ,1,$0.00 ,4,1125,,,,,,,
7581918,Balboa Terrace,West of Twin Peaks,37.72866798,-122.4649568,Apartment,Entire home/apt,3,1,1,2,$140.00 ,$980.00 ,"$3,480.00 ",,$60.00 ,3,$0.00 ,2,1125,94,10,10,10,10,10,10
14168466,Sunnyside,West of Twin Peaks,37.73746929,-122.454915,House,Private room,2,1,1,2,$90.00 ,,,$250.00 ,$45.00 ,1,$0.00 ,1,8,95,9,9,10,10,9,9
8351923,Forest Hill,West of Twin Peaks,37.7428765,-122.4614686,Other,Entire home/apt,2,1,0,1,$99.00 ,,,$150.00 ,$60.00 ,1,$0.00 ,2,29,99,10,10,10,10,10,10
4305042,Forest Hill,West of Twin Peaks,37.74301451,-122.4592087,House,Entire home/apt,2,1,1,1,$179.00 ,"$1,043.00 ",,,$35.00 ,1,$0.00 ,2,15,98,10,10,10,10,10,10
8325147,West Portal,West of Twin Peaks,37.74202339,-122.4655417,House,Private room,2,1,1,1,$150.00 ,$900.00 ,"$3,000.00 ",$150.00 ,$30.00 ,1,$25.00 ,3,1125,,,,,,,
10023678,Sunnyside,West of Twin Peaks,37.73410176,-122.4487631,House,Entire home/apt,7,2,3,6,$299.00 ,,,"$1,500.00 ",$150.00 ,1,$0.00 ,2,21,100,10,10,10,10,10,10
1110746,Balboa Terrace,West of Twin Peaks,37.73681515,-122.461664,House,Entire home/apt,6,3.5,3,3,$728.00 ,"$5,000.00 ","$20,000.00 ",$300.00 ,,1,$0.00 ,2,1125,,,,,,,
6954440,Sunnyside,West of Twin Peaks,37.73556383,-122.4481605,House,Private room,2,1,1,1,$150.00 ,,,,$15.00 ,1,$50.00 ,1,1125,,,,,,,
4873669,Balboa Terrace,West of Twin Peaks,37.73007031,-122.4640665,Apartment,Entire home/apt,2,1,1,1,$168.00 ,,,,$125.00 ,1,$0.00 ,2,8,95,10,10,10,10,10,10
7615490,Sunnyside,West of Twin Peaks,37.73536955,-122.4437799,Apartment,Entire home/apt,4,1,1,2,$265.00 ,"$1,399.00 ","$4,950.00 ",$300.00 ,,4,$25.00 ,2,29,97,10,10,10,10,10,9
1641060,Balboa Terrace,West of Twin Peaks,37.73931556,-122.4621113,Apartment,Entire home/apt,4,1,2,3,$225.00 ,,,$200.00 ,$100.00 ,1,$0.00 ,3,1125,95,10,9,10,10,10,10
16132666,Forest Hill,West of Twin Peaks,37.748439,-122.4600815,Other,Private room,2,1,1,1,$110.00 ,,,$250.00 ,$20.00 ,1,$0.00 ,2,7,100,10,10,10,10,10,10
2538807,West Portal,West of Twin Peaks,37.74299453,-122.4666352,House,Private room,2,1,1,1,$69.00 ,,,$199.00 ,$19.00 ,1,$19.00 ,5,26,95,10,9,10,10,10,10
9346930,Balboa Terrace,West of Twin Peaks,37.72876534,-122.4614265,Apartment,Entire home/apt,4,1,1,3,$95.00 ,,,$500.00 ,$70.00 ,2,$12.00 ,3,28,92,10,9,10,10,9,9
6405183,Sunnyside,West of Twin Peaks,37.73885428,-122.4459305,House,Entire home/apt,7,2,3,7,$325.00 ,"$2,150.00 ",,,$160.00 ,1,$0.00 ,7,14,100,10,10,10,10,10,10
11942275,Sunnyside,West of Twin Peaks,37.73615492,-122.4514317,House,Entire home/apt,5,2,3,2,$275.00 ,,,$500.00 ,$150.00 ,1,$0.00 ,4,1125,100,10,9,10,9,10,9
12957659,Balboa Terrace,West of Twin Peaks,37.73021685,-122.4556526,House,Entire home/apt,6,3,3,3,$299.00 ,,,,$120.00 ,6,$0.00 ,3,1125,,,,,,,
15207940,Balboa Terrace,West of Twin Peaks,37.72922569,-122.4606333,House,Private room,2,1,1,1,$88.00 ,,,,,1,$20.00 ,1,1125,97,10,10,10,10,9,9
5616609,Sunnyside,West of Twin Peaks,37.74035267,-122.4531883,House,Private room,2,1,1,1,$114.00 ,,,$500.00 ,$60.00 ,1,$19.00 ,1,10,98,10,10,10,10,9,9
719431,West Portal,West of Twin Peaks,37.74027972,-122.4688499,House,Entire home/apt,2,1,1,1,$79.00 ,,,$199.00 ,$20.00 ,1,$20.00 ,5,26,96,10,9,10,10,10,10
8047016,Forest Hill,West of Twin Peaks,37.74455276,-122.4541777,House,Private room,2,1,1,1,$78.00 ,$758.00 ,"$2,800.00 ",$100.00 ,$20.00 ,1,$10.00 ,1,365,94,10,9,10,10,10,9
17709514,Balboa Terrace,West of Twin Peaks,37.72992483,-122.4630033,Apartment,Entire home/apt,4,1.5,2,3,$188.00 ,,,,$125.00 ,2,$50.00 ,2,21,,,,,,,
7937782,Balboa Terrace,West of Twin Peaks,37.73941168,-122.4607795,House,Private room,2,1,1,1,$175.00 ,"$1,050.00 ",,$250.00 ,$30.00 ,2,$100.00 ,1,1125,,,,,,,
10860474,Sunnyside,West of Twin Peaks,37.74370137,-122.4531269,Bed & Breakfast,Private room,2,1,1,1,$495.00 ,,,,,1,$0.00 ,3,12,,,,,,,
10729215,Balboa Terrace,West of Twin Peaks,37.72909603,-122.4552824,House,Entire home/apt,6,2,3,3,$345.00 ,,,$500.00 ,$180.00 ,6,$10.00 ,2,5,99,10,10,10,10,10,10
1785463,Balboa Terrace,West of Twin Peaks,37.73400879,-122.4647491,House,Private room,1,3,1,1,$40.00 ,$450.00 ,"$1,425.00 ",$500.00 ,$43.00 ,1,$49.00 ,1,35,90,9,9,9,9,9,9
14726839,Balboa Terrace,West of Twin Peaks,37.72728102,-122.4580483,House,Private room,1,0.5,1,1,$68.00 ,,,$600.00 ,$20.00 ,1,$0.00 ,30,365,92,9,9,9,9,8,8
4897503,,West of Twin Peaks,37.72506961,-122.4588245,Apartment,Private room,2,1,1,1,$65.00 ,$500.00 ,"$1,250.00 ",$200.00 ,,1,$0.00 ,1,1125,93,10,9,10,10,9,10
2374267,Sunnyside,West of Twin Peaks,37.73547603,-122.4470993,House,Entire home/apt,10,2.5,4,4,$395.00 ,"$2,000.00 ",,$500.00 ,$150.00 ,6,$25.00 ,3,14,100,9,10,10,10,10,10
14841442,Balboa Terrace,West of Twin Peaks,37.72785497,-122.4579085,House,Private room,1,0.5,1,1,$55.00 ,,,$600.00 ,$20.00 ,1,$0.00 ,30,365,96,10,10,10,10,10,9
767506,Sunnyside,West of Twin Peaks,37.74386693,-122.4537465,House,Entire home/apt,6,2,3,3,$300.00 ,,,$450.00 ,$175.00 ,1,$0.00 ,2,365,97,10,10,10,10,9,9
1261122,Balboa Terrace,West of Twin Peaks,37.73460566,-122.4686154,Apartment,Entire home/apt,2,1,1,2,$130.00 ,,,$200.00 ,$75.00 ,2,$0.00 ,3,28,94,10,10,10,10,10,9
15005046,Sunnyside,West of Twin Peaks,37.73329467,-122.4583484,Apartment,Entire home/apt,4,1,1,1,$185.00 ,,,$350.00 ,$60.00 ,2,$10.00 ,2,1125,98,10,10,10,10,10,10
15208293,Forest Hill,West of Twin Peaks,37.74260179,-122.4593601,House,Entire home/apt,3,1,3,3,$280.00 ,,,$300.00 ,$128.00 ,1,$0.00 ,30,90,100,10,10,10,10,10,10
10881844,Balboa Terrace,West of Twin Peaks,37.72894193,-122.4613068,House,Private room,2,1,1,1,$70.00 ,,,,$20.00 ,1,$0.00 ,1,1125,100,10,10,10,10,10,10
7930461,,West of Twin Peaks,37.74117008,-122.4635006,House,Private room,2,1,1,1,$109.00 ,$700.00 ,"$2,520.00 ",$100.00 ,$50.00 ,1,$0.00 ,2,30,95,10,10,10,10,10,10
7196412,,West of Twin Peaks,37.74602497,-122.455397,House,Entire home/apt,2,1,1,1,$145.00 ,$775.00 ,,$100.00 ,$50.00 ,1,$0.00 ,2,1125,93,10,10,10,10,9,9
17434665,Forest Hill,West of Twin Peaks,37.74224402,-122.4583845,Apartment,Entire home/apt,2,1,0,1,$160.00 ,,,$500.00 ,$80.00 ,1,$0.00 ,5,1125,,,,,,,
3992022,Balboa Terrace,West of Twin Peaks,37.7353193,-122.4642946,House,Private room,2,3,1,1,$53.00 ,$550.00 ,"$1,575.00 ",$500.00 ,$43.00 ,1,$40.00 ,2,35,93,10,10,9,9,9,9
280549,Sunnyside,West of Twin Peaks,37.73773413,-122.4495553,House,Private room,5,1.5,1,3,$250.00 ,,,,,1,$0.00 ,1,1125,92,9,9,10,10,9,9
16254937,Balboa Terrace,West of Twin Peaks,37.7298165,-122.4631985,House,Private room,2,1,1,1,$75.00 ,,,,$10.00 ,2,$10.00 ,1,7,100,10,10,10,10,10,10
16336533,Sunnyside,West of Twin Peaks,37.73792017,-122.4470391,House,Entire home/apt,8,2,0,3,$375.00 ,,,,,1,$0.00 ,3,1125,,,,,,,
1198464,Balboa Terrace,West of Twin Peaks,37.73428678,-122.4638561,House,Private room,3,3,1,1,$55.00 ,$650.00 ,"$1,675.00 ",$500.00 ,$53.00 ,1,$50.00 ,1,35,88,9,9,9,10,9,9
12971987,Balboa Terrace,West of Twin Peaks,37.73075347,-122.4560166,House,Entire home/apt,2,1,1,1,$123.00 ,,,,$60.00 ,1,$0.00 ,4,25,100,10,10,10,10,10,10
1322804,Sunnyside,West of Twin Peaks,37.73770774,-122.4562877,House,Private room,6,2,1,3,$200.00 ,"$1,500.00 ","$5,000.00 ",$350.00 ,$100.00 ,2,$200.00 ,2,30,100,10,10,10,10,10,10
17346342,Balboa Terrace,West of Twin Peaks,37.72660603,-122.4630536,Apartment,Private room,1,1,1,1,$70.00 ,,,,$25.00 ,1,$0.00 ,2,31,100,10,10,10,10,10,10
273960,West Portal,West of Twin Peaks,37.74052239,-122.4593778,Apartment,Entire home/apt,4,1,2,2,$110.00 ,,,$500.00 ,$95.00 ,2,$0.00 ,2,14,96,10,10,10,10,9,10
10965575,Balboa Terrace,West of Twin Peaks,37.72895387,-122.4655842,House,Entire home/apt,6,2,4,3,"$1,150.00 ",,,,,1,$0.00 ,1,1125,,,,,,,
10333567,Balboa Terrace,West of Twin Peaks,37.72398069,-122.4563677,House,Private room,2,1,1,1,$83.00 ,,,,,2,$0.00 ,2,25,95,10,9,10,10,10,10
1170626,Balboa Terrace,West of Twin Peaks,37.73904891,-122.4619453,House,Entire home/apt,6,1.5,3,4,$220.00 ,"$1,500.00 ","$4,900.00 ",$600.00 ,$160.00 ,4,$20.00 ,7,1125,93,10,9,10,10,9,9
1421937,Sunnyside,West of Twin Peaks,37.73310153,-122.4606363,House,Private room,2,1,1,1,$107.00 ,$825.00 ,,$350.00 ,$60.00 ,1,$15.00 ,1,365,98,10,10,10,10,10,10
1125079,Balboa Terrace,West of Twin Peaks,37.73446387,-122.4645464,House,Private room,2,3,1,1,$39.00 ,$550.00 ,"$1,550.00 ",$500.00 ,$49.00 ,1,$40.00 ,1,30,86,9,9,9,9,9,9
15166182,Sunnyside,West of Twin Peaks,37.73936476,-122.4594469,Other,Entire home/apt,3,1,1,2,$135.00 ,,,"$1,000.00 ",$75.00 ,2,$30.00 ,3,180,96,10,10,10,10,10,10
9841389,Balboa Terrace,West of Twin Peaks,37.72968443,-122.4613958,Apartment,Private room,2,1,1,1,$129.00 ,,,,,1,$0.00 ,6,30,,,,,,,
15051965,West Portal,West of Twin Peaks,37.74324823,-122.4690588,House,Entire home/apt,4,1,1,2,$125.00 ,,,$500.00 ,$80.00 ,2,$25.00 ,2,14,99,10,10,10,10,9,10
15985008,Rose City Park,West of Twin Peaks,37.74070023,-122.4517997,Apartment,Entire home/apt,2,1,0,1,$147.00 ,,,$150.00 ,$65.00 ,2,$15.00 ,1,1125,95,10,10,10,9,10,10
4565098,Balboa Terrace,West of Twin Peaks,37.72913708,-122.4630082,House,Private room,2,1,1,1,$125.00 ,,,,$75.00 ,1,$25.00 ,2,8,99,10,10,10,10,10,10
109883,Balboa Terrace,West of Twin Peaks,37.73327365,-122.4643456,House,Private room,4,1,1,2,$125.00 ,$850.00 ,"$3,000.00 ",,$40.00 ,2,$40.00 ,2,1125,93,9,9,10,10,10,9
6678367,West Portal,West of Twin Peaks,37.73953214,-122.4667465,House,Private room,2,1,1,1,$100.00 ,,,,,1,$0.00 ,1,1125,,,,,,,
10839872,Glen Park,West of Twin Peaks,37.73706305,-122.4445356,Apartment,Private room,2,1,1,1,$110.00 ,$650.00 ,,,,1,$0.00 ,3,20,90,10,10,10,10,8,8
5144482,Forest Hill,West of Twin Peaks,37.74457863,-122.4628432,House,Entire home/apt,2,1,1,2,$139.00 ,"$1,136.00 ",,$100.00 ,$65.00 ,2,$25.00 ,2,29,99,10,10,10,10,10,10
2387068,Balboa Terrace,West of Twin Peaks,37.72642728,-122.4617544,Condominium,Private room,2,1,1,1,$100.00 ,$700.00 ,"$2,500.00 ",,$25.00 ,2,$25.00 ,2,90,95,10,10,10,10,9,9
10992918,Sunnyside,West of Twin Peaks,37.73335428,-122.4613301,House,Entire home/apt,5,1.5,3,3,$700.00 ,,,,,1,$0.00 ,1,1125,,,,,,,
16393542,Balboa Terrace,West of Twin Peaks,37.73100428,-122.4676033,House,Private room,3,1,1,2,$120.00 ,,,$200.00 ,$150.00 ,2,$25.00 ,1,1125,100,10,10,10,10,10,10
16393434,Balboa Terrace,West of Twin Peaks,37.73132634,-122.4674044,House,Private room,3,1,1,2,$120.00 ,,,$200.00 ,$150.00 ,2,$25.00 ,1,1125,,,,,,,
4105694,Sunnyside,West of Twin Peaks,37.73462649,-122.4586599,Apartment,Entire home/apt,5,1.5,2,3,$200.00 ,"$1,700.00 ","$7,200.00 ",$200.00 ,$100.00 ,3,$10.00 ,1,1125,93,10,10,10,10,10,10
16393684,Balboa Terrace,West of Twin Peaks,37.72963022,-122.4671191,House,Entire home/apt,7,2,2,4,$220.00 ,,,$300.00 ,$200.00 ,4,$35.00 ,1,1125,100,10,10,10,10,10,10
14869325,Balboa Terrace,West of Twin Peaks,37.72767162,-122.4585765,House,Private room,1,0.5,1,1,$55.00 ,,,$600.00 ,$20.00 ,1,$0.00 ,30,365,100,10,9,10,10,10,10
6716200,Balboa Terrace,West of Twin Peaks,37.73368284,-122.4650361,House,Entire home/apt,5,2.5,3,4,$450.00 ,,,,,1,$0.00 ,5,12,,,,,,,
10713869,Balboa Terrace,West of Twin Peaks,37.7292937,-122.4679002,Apartment,Private room,4,1,1,1,$150.00 ,,,,$50.00 ,1,$50.00 ,1,1125,,,,,,,
2139562,Balboa Terrace,West of Twin Peaks,37.72925084,-122.4589566,Apartment,Entire home/apt,4,1,2,2,$195.00 ,"$1,400.00 ",,$250.00 ,$80.00 ,4,$50.00 ,5,10,90,9,9,10,10,9,9
15720967,Forest Hill,West of Twin Peaks,37.74082457,-122.4588399,Apartment,Private room,2,1,1,1,$115.00 ,,,,,1,$0.00 ,30,90,,,,,,,
3757993,Balboa Terrace,West of Twin Peaks,37.72681744,-122.4596222,House,Private room,1,1,1,1,$115.00 ,,,,,1,$50.00 ,2,30,96,10,10,9,10,10,10
9707636,Balboa Terrace,West of Twin Peaks,37.72704772,-122.4594622,House,Entire home/apt,10,2.5,3,6,"$1,595.00 ",,,,$125.00 ,1,$0.00 ,1,1125,,,,,,,
676228,Balboa Terrace,West of Twin Peaks,37.72858746,-122.4545182,House,Private room,4,1,1,2,$110.00 ,,,$400.00 ,$50.00 ,2,$20.00 ,1,14,93,10,10,10,10,9,9
13927587,Balboa Terrace,West of Twin Peaks,37.7303318,-122.4567453,House,Private room,2,1,1,1,$110.00 ,,,$200.00 ,$50.00 ,1,$0.00 ,1,7,95,10,10,10,10,10,10
5037937,Sunnyside,West of Twin Peaks,37.73723004,-122.4508907,House,Entire home/apt,7,2,4,5,$270.00 ,,,,$300.00 ,1,$0.00 ,3,1125,98,10,10,10,10,10,10
2154122,Sunnyside,West of Twin Peaks,37.73643806,-122.4566581,House,Entire home/apt,7,2,3,3,$450.00 ,"$3,150.00 ","$13,100.00 ",$500.00 ,$179.00 ,6,$25.00 ,2,1125,98,9,10,10,10,10,10
14884457,Balboa Terrace,West of Twin Peaks,37.72917777,-122.4566352,House,Private room,1,0.5,1,1,$55.00 ,,,$600.00 ,$20.00 ,1,$0.00 ,30,365,93,10,10,10,10,10,9
16480847,Sunnyside,West of Twin Peaks,37.73551912,-122.4519304,House,Entire home/apt,2,1,0,1,$92.00 ,,,$100.00 ,$55.00 ,1,$0.00 ,1,5,98,10,10,10,10,10,10
4709844,Sunnyside,West of Twin Peaks,37.73681189,-122.4492576,House,Private room,5,1,1,3,$175.00 ,,,,$100.00 ,4,$15.00 ,2,1125,80,10,10,10,10,6,8
9953024,Balboa Terrace,West of Twin Peaks,37.7311806,-122.4654356,Apartment,Entire home/apt,2,1,1,1,$125.00 ,,,,,1,$0.00 ,7,7,,,,,,,
13507714,Sunnyside,West of Twin Peaks,37.73823328,-122.4548793,House,Entire home/apt,4,1,2,2,$350.00 ,,,$400.00 ,$100.00 ,1,$0.00 ,2,4,,,,,,,
15636322,Balboa Terrace,West of Twin Peaks,37.7293008,-122.4592599,House,Private room,2,1,1,1,$86.00 ,,,,,1,$10.00 ,1,1125,98,10,10,10,10,10,10
4429527,Balboa Terrace,West of Twin Peaks,37.73854113,-122.4660825,House,Entire home/apt,2,1,1,1,$120.00 ,,"$3,000.00 ",$200.00 ,$75.00 ,1,$0.00 ,2,29,95,10,10,10,10,10,10
4607282,Balboa Terrace,West of Twin Peaks,37.72944484,-122.4647545,Apartment,Entire home/apt,4,1.5,2,2,$274.00 ,,,,$125.00 ,2,$50.00 ,2,8,94,9,9,10,10,9,9
4752055,Balboa Terrace,West of Twin Peaks,37.73071795,-122.4644889,House,Private room,2,1,1,1,$90.00 ,,,,$35.00 ,1,$25.00 ,1,10,98,10,10,10,10,10,10
14631715,West Portal,West of Twin Peaks,37.73872667,-122.4669874,House,Private room,2,1,1,1,$165.00 ,,,,$125.00 ,1,$0.00 ,2,29,100,10,10,10,10,10,10
1392204,Sunnyside,West of Twin Peaks,37.73350752,-122.4605661,House,Private room,3,1,2,2,$99.00 ,$795.00 ,,$350.00 ,$60.00 ,1,$25.00 ,1,365,97,10,10,10,10,10,10
11605954,Balboa Terrace,West of Twin Peaks,37.72886797,-122.4621268,House,Entire home/apt,6,1.5,3,3,$346.00 ,"$1,200.00 ","$5,000.00 ",,$150.00 ,4,$50.00 ,1,20,96,10,10,10,10,9,10
17979286,Sunnyside,West of Twin Peaks,37.73230384,-122.4601794,Apartment,Entire home/apt,2,1,1,1,$124.00 ,,,,$50.00 ,1,$0.00 ,1,14,,,,,,,
2413882,Sunnyside,West of Twin Peaks,37.73498247,-122.4498506,House,Entire home/apt,6,2,4,4,$250.00 ,"$1,800.00 ",,$300.00 ,$150.00 ,5,$15.00 ,2,365,88,9,10,10,10,9,9
8656152,Balboa Terrace,West of Twin Peaks,37.73571244,-122.4615844,House,Private room,2,1,1,1,$285.00 ,,,,$50.00 ,1,$0.00 ,1,1125,,,,,,,
13357698,Balboa Terrace,West of Twin Peaks,37.72944589,-122.453476,House,Entire home/apt,10,3,4,5,$700.00 ,,,"$1,400.00 ",$700.00 ,1,$0.00 ,4,7,100,10,10,10,10,9,9
4855194,Twin Peaks,West of Twin Peaks,37.74559336,-122.4525674,Apartment,Private room,4,1.5,1,3,$100.00 ,$500.00 ,"$1,900.00 ",$95.00 ,$25.00 ,1,$10.00 ,30,90,91,9,8,9,9,9,9
2739803,Sunnyside,West of Twin Peaks,37.73497944,-122.4462911,Apartment,Entire home/apt,2,1,1,1,$109.00 ,,,,$35.00 ,2,$0.00 ,4,15,99,10,10,10,10,9,10
10928499,Sunnyside,West of Twin Peaks,37.73738645,-122.4461566,House,Private room,2,1,1,1,$150.00 ,"$1,000.00 ",,,,1,$0.00 ,2,8,100,10,10,10,10,10,10
13226293,Forest Hill,West of Twin Peaks,37.74586972,-122.4582799,House,Entire home/apt,4,1,2,2,$200.00 ,,,$500.00 ,$100.00 ,4,$25.00 ,2,1125,93,9,10,9,10,10,9
4576416,Balboa Terrace,West of Twin Peaks,37.72941917,-122.4635401,House,Private room,2,1,1,1,$90.00 ,,,,$35.00 ,1,$25.00 ,2,20,98,10,10,10,10,10,10
3441517,Sunnyside,West of Twin Peaks,37.74332631,-122.4507433,House,Entire home/apt,2,1,1,1,$145.00 ,$670.00 ,,,$40.00 ,2,$0.00 ,3,29,99,10,10,10,10,10,10
13961327,Forest Hill,West of Twin Peaks,37.74513164,-122.4598427,House,Private room,2,1,1,2,$55.00 ,,,$200.00 ,$20.00 ,3,$10.00 ,1,14,100,10,10,8,10,10,10
5359665,Forest Hill,West of Twin Peaks,37.74854756,-122.4624257,House,Entire home/apt,5,2,3,3,$400.00 ,"$2,800.00 ","$6,000.00 ",,,1,$0.00 ,7,20,100,10,10,10,10,10,10
16339118,Forest Hill,West of Twin Peaks,37.74594124,-122.4597352,Apartment,Entire home/apt,4,1,2,2,$149.00 ,,,$500.00 ,$100.00 ,4,$25.00 ,2,1125,89,9,9,9,9,9,10
10520808,Sunnyside,West of Twin Peaks,37.73904775,-122.4596022,House,Entire home/apt,7,2.5,3,4,$800.00 ,,,"$1,499.00 ",$200.00 ,5,$50.00 ,1,1125,,,,,,,
17317905,Sunnyside,West of Twin Peaks,37.7349024,-122.4497589,House,Entire home/apt,6,2,3,4,$170.00 ,,,,$50.00 ,1,$0.00 ,5,1125,,,,,,,
9880668,West Portal,West of Twin Peaks,37.74024831,-122.4655377,House,Private room,2,1,1,1,$115.00 ,,,,$50.00 ,1,$0.00 ,2,21,100,10,10,9,10,10,10
15107844,Balboa Terrace,West of Twin Peaks,37.7298757,-122.4633599,House,Private room,2,1,1,1,$50.00 ,,,,$15.00 ,1,$0.00 ,1,1125,90,10,9,10,10,10,9
12042796,Inner Sunset,West of Twin Peaks,37.74385691,-122.4680689,House,Entire home/apt,5,1,2,2,$300.00 ,,,,$30.00 ,1,$0.00 ,3,1125,100,10,10,10,10,10,10
5784765,Balboa Terrace,West of Twin Peaks,37.7288278,-122.4594669,House,Private room,2,1,1,1,$100.00 ,$599.00 ,,,$40.00 ,2,$40.00 ,2,1125,,,,,,,
49559,West Portal,West of Twin Peaks,37.74168111,-122.4643595,House,Entire home/apt,5,1,2,3,$345.00 ,"$1,714.00 ","$5,600.00 ",$800.00 ,$150.00 ,3,$25.00 ,4,1125,97,10,9,10,10,10,9
164207,West Portal,West of Twin Peaks,37.74159258,-122.465782,House,Private room,2,1,1,1,$69.00 ,,,$250.00 ,$19.00 ,1,$19.00 ,4,26,96,10,9,10,10,10,10
16842938,Forest Hill,West of Twin Peaks,37.74561979,-122.4528618,Apartment,Private room,1,1.5,1,1,$100.00 ,,,$150.00 ,$50.00 ,1,$25.00 ,2,6,,,,,,,
7783204,Sunnyside,West of Twin Peaks,37.73671256,-122.4470435,House,Private room,2,3,1,1,$99.00 ,$590.00 ,"$2,000.00 ",,$150.00 ,1,$15.00 ,1,28,,,,,,,
14773919,,West of Twin Peaks,37.73650109,-122.4541305,Other,Private room,2,1,1,1,$97.00 ,,,,,1,$0.00 ,3,1125,100,10,10,10,10,10,10
9093821,Balboa Terrace,West of Twin Peaks,37.73933638,-122.4605625,House,Entire home/apt,9,2,3,4,$350.00 ,,,,$60.00 ,1,$0.00 ,2,1125,95,10,9,10,10,10,10
11023703,Sunnyside,West of Twin Peaks,37.73428005,-122.4495093,House,Private room,2,1,1,1,$120.00 ,,,,,2,$0.00 ,3,1125,94,10,10,10,10,9,9
6423158,Sunnyside,West of Twin Peaks,37.73130338,-122.4615201,House,Entire home/apt,3,1,0,2,$139.00 ,$973.00 ,,$200.00 ,$70.00 ,2,$15.00 ,2,20,98,10,10,10,10,10,10
16020972,,Inner Richmond,37.77855987,-122.4616524,Bed & Breakfast,Shared room,2,1,1,1,$36.00 ,,,$100.00 ,$20.00 ,1,$39.00 ,1,1125,,,,,,,
1941534,Richmond District,Inner Richmond,37.7820787,-122.4634335,Apartment,Private room,2,2,1,1,$95.00 ,$400.00 ,"$1,500.00 ",,,1,$0.00 ,1,1125,100,10,10,10,10,10,10
7583060,Richmond District,Inner Richmond,37.77422123,-122.4642125,Apartment,Private room,1,1,1,1,$99.00 ,$800.00 ,,$100.00 ,$20.00 ,1,$30.00 ,6,8,,,,,,,
11531128,Richmond District,Inner Richmond,37.77558346,-122.4551883,House,Entire home/apt,6,1,2,4,$289.00 ,,,,$190.00 ,5,$0.00 ,2,365,94,10,9,10,10,10,9
12203536,Richmond District,Inner Richmond,37.78385615,-122.4627486,House,Private room,2,1.5,1,1,$59.00 ,,,$100.00 ,$65.00 ,1,$25.00 ,30,365,69,9,7,9,9,9,7
